web_scraper_order,web_scraper_start_url,type shoes,price,address,image_link
"1765207352-7167","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","12,000 CFA","Niaga, Senegal","https://images.coinafrique.com/thumb_5239408_uploaded_image1_1742345593.jpg"
"1765207352-7168","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoes","12,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5237655_uploaded_image1_1742284734.jpg"
"1765207352-7169","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5236628_uploaded_image1_1742224825.jpg"
"1765207352-7170","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","4,500 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5236218_uploaded_image1_1742214517.jpg"
"1765207352-7171","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's sandals","8,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_5235403_uploaded_image1_1742168721.jpg"
"1765207352-7172","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","20,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5234080_uploaded_image1_1742075289.jpg"
"1765207352-7173","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","20,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5234076_uploaded_image1_1742075201.jpg"
"1765207352-7174","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Unisex Shoes","17,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5233961_uploaded_image1_1742068698.jpg"
"1765207352-7175","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Unisex Shoes","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5233958_uploaded_image1_1742068527.jpg"
"1765207352-7176","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's sandals","7,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5233956_uploaded_image1_1742068339.jpg"
"1765207352-7177","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Air Force One sneakers","17,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5233911_uploaded_image1_1742064967.jpg"
"1765207352-7178","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","7,000 CFA","Thies, Senegal","https://images.coinafrique.com/thumb_5232564_uploaded_image1_1741979949.jpg"
"1765207352-7179","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","7,000 CFA","Thies, Senegal","https://images.coinafrique.com/thumb_5231856_uploaded_image1_1741953647.jpg"
"1765207352-7180","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5231320_uploaded_image1_1741923376.jpg"
"1765207352-7181","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Jordan shoes","28,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5231315_uploaded_image1_1741923032.jpg"
"1765207352-7182","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5231313_uploaded_image1_1741922943.jpg"
"1765207352-7183","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Timberland shaved shoes","20,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5231311_uploaded_image1_1741922689.jpg"
"1765207352-7184","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","New Balance men's shoes","29,900 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5231310_uploaded_image1_1741922540.jpg"
"1765207352-7185","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoes","20,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5231308_uploaded_image1_1741922409.jpg"
"1765207352-7186","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's loafers","20,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5231306_uploaded_image1_1741922306.jpg"
"1765207352-7187","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","10,000 CFA","Touba, Senegal","https://images.coinafrique.com/thumb_5231062_uploaded_image1_1741909010.jpg"
"1765207352-7188","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Unisex Shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5228727_uploaded_image1_1741792966.jpg"
"1765207352-7189","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","15,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5226818_uploaded_image1_1741705646.jpg"
"1765207352-7190","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's sandals","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5226470_uploaded_image1_1741695937.jpg"
"1765207352-7191","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Dior men's shoes","20,000 CFA","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_5179616_uploaded_image1_1739215885.jpg"
"1765207352-7192","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","8,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_5222481_uploaded_image2_1741519989.jpeg"
"1765207352-7193","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Parada Milano Shoes","16,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5177848_uploaded_image1_1739130539.jpg"
"1765207352-7194","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Adidas sneakers","15,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5177843_uploaded_image1_1739130312.jpg"
"1765207352-7195","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's sneakers","17,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5220270_uploaded_image1_1741371390.jpg"
"1765207352-7196","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5220251_uploaded_image1_1741370705.jpg"
"1765207352-7197","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Jordan 3 sneakers","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5218624_uploaded_image1_1741294801.jpg"
"1765207352-7198","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoes","10,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5217390_uploaded_image1_1741253159.jpg"
"1765207352-7199","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoes","13,000 CFA","Diamalaye 1, Dakar, Senegal","https://images.coinafrique.com/thumb_5217317_uploaded_image1_1741251254.jpg"
"1765207352-7200","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's sandals","8,500 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5214615_uploaded_image2_1741112696.jpeg"
"1765207352-7201","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","New Balance sneakers","27,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5210812_uploaded_image1_1740953669.jpg"
"1765207352-7202","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Rob Air Force One Sneakers","17,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5210809_uploaded_image1_1740953549.jpg"
"1765207352-7203","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Louis Vuitton sneakers","20,000 CFA","Sicap fairground, Dakar, Senegal","https://images.coinafrique.com/thumb_5210576_uploaded_image1_1740941577.jpg"
"1765207352-7204","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Buberry sandals","20,000 CFA","Sicap fairground, Dakar, Senegal","https://images.coinafrique.com/thumb_5209483_uploaded_image1_1740863567.jpg"
"1765207352-7205","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Burberry sandals","20,000 CFA","Sicap fairground, Dakar, Senegal","https://images.coinafrique.com/thumb_5209446_uploaded_image1_1740862392.jpg"
"1765207352-7206","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","Price on request","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5208400_uploaded_image1_1740815227.jpg"
"1765207352-7207","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","15,000 CFA","Sicap fairground, Dakar, Senegal","https://images.coinafrique.com/thumb_5207396_uploaded_image1_1740754081.jpg"
"1765207352-7208","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Shoe Bags","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_5206098_uploaded_image1_1740677576.jpg"
"1765207352-7209","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","Price on request","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5204177_uploaded_image1_1740577674.jpg"
"1765207352-7210","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","18,000 CFA","Fann, Dakar, Senegal","https://images.coinafrique.com/thumb_5201240_uploaded_image1_1740420138.jpg"
"1765207352-7211","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Leather orthopedic shoes","Price on request","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5199034_uploaded_image2_1740297852.jpeg"
"1765207352-7212","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Orthopedic shoes","Price on request","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_5196227_uploaded_image1_1740125424.jpg"
"1765207352-7213","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","15,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_5194113_uploaded_image1_1740005785.jpg"
"1765207352-7214","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Nike sneakers","15,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_5194100_uploaded_image1_1740005290.jpg"
"1765207352-7215","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_5193398_uploaded_image1_1739980600.jpg"
"1765207352-7216","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","20,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_5193216_uploaded_image1_1739972583.jpg"
"1765207352-7217","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Timberland shoes","22,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5191477_uploaded_image1_1739887936.jpg"
"1765207352-7218","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Adidas shoes","23,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_5191469_uploaded_image1_1739887825.jpg"
"1765207352-7219","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Leather shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5149739_uploaded_image1_1737648314.jpg"
"1765207352-7220","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Nike sneakers, size 45","35,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5188402_uploaded_image1_1739722646.jpg"
"1765207352-7221","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Nike shoes","35,000 CFA","Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_5188393_uploaded_image1_1739721997.jpg"
"1765207352-7222","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Dior shoes b22","27,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5187627_uploaded_image1_1739657463.jpg"
"1765207352-7223","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Louis Vuitton shoes","40,000 CFA","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_5140176_uploaded_image1_1737136642.jpg"
"1765207352-7224","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Adidas shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5187107_uploaded_image1_1739630380.jpg"
"1765207352-7225","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5187030_uploaded_image1_1739624970.jpg"
"1765207352-7226","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5186402_uploaded_image1_1739571890.jpg"
"1765207352-7227","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5186400_uploaded_image1_1739571800.jpg"
"1765207352-7228","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Closed shoes","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5186396_uploaded_image1_1739571589.jpg"
"1765207352-7229","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5186288_uploaded_image1_1739564697.jpg"
"1765207352-7230","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Zara sandals","10,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_5185077_uploaded_image1_1739493115.jpg"
"1765207352-7231","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5183078_uploaded_image1_1739394084.jpg"
"1765207352-7232","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","22,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5181270_uploaded_image1_1739298996.jpg"
"1765207352-7233","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's shoes","23,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5181267_uploaded_image1_1739298906.jpg"
"1765207352-7234","https://sn.coinafrique.com/categorie/chaussures-homme?page=9","Men's Timberlands","23,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_5181265_uploaded_image1_1739298847.jpg"
"1765207440-2605","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Jordan 13 sneakers","30,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3522939_uploaded_image1_1642083051.jpg"
"1765207440-2606","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Adidas shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3522934_uploaded_image1_1642082974.jpg"
"1765207440-2607","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Adidas shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3522932_uploaded_image1_1642082919.jpg"
"1765207440-2608","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Jordan 4 Lightning Sneakers","Price on request","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3522654_uploaded_image1_1642073092.jpg"
"1765207440-2609","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Force One sneakers Louis Vuitton","Price on request","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3522448_uploaded_image1_1642063845.jpg"
"1765207440-2610","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Prada men's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3521989_uploaded_image1_1642019791.jpg"
"1765207440-2611","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3521907_uploaded_image1_1642016459.jpg"
"1765207440-2612","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","20,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3521899_uploaded_image2_1642016714.jpeg"
"1765207440-2613","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's Boots","30,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3521890_uploaded_image2_1642015706.jpeg"
"1765207440-2614","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Weston shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3521337_uploaded_image1_1641995006.jpg"
"1765207440-2615","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3521332_uploaded_image1_1641994881.jpg"
"1765207440-2616","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Clarks loafers","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3520838_uploaded_image1_1641980361.jpg"
"1765207440-2617","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3520837_uploaded_image1_1641980021.jpg"
"1765207440-2618","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Timberland shoes","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3520824_uploaded_image1_1641979747.jpg"
"1765207440-2619","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sebago shoes","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3520819_uploaded_image1_1641979464.jpg"
"1765207440-2620","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sébago men","15,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3520805_uploaded_image1_1641979040.jpg"
"1765207440-2621","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Force sneakers","Price on request","Pikine, Senegal","https://images.coinafrique.com/thumb_3520087_uploaded_image1_1641925449.jpg"
"1765207440-2622","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Zoom sneakers","40,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3518805_uploaded_image1_1641873386.jpg"
"1765207440-2623","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Force 1 sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3518755_uploaded_image1_1641861150.jpg"
"1765207440-2624","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sparta Shoes","23,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3518607_uploaded_image1_1641852272.jpg"
"1765207440-2625","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Vans Old School Shoes","15,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3518289_uploaded_image1_1641836925.jpg"
"1765207440-2626","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Handmade shoes","13,000 CFA","Mbao, Dakar, Senegal","https://images.coinafrique.com/thumb_3518167_uploaded_image1_1641831912.jpg"
"1765207440-2627","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","Price on request","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3518152_uploaded_image1_1641831230.jpg"
"1765207440-2628","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike sneakers","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3516982_uploaded_image1_1641760591.jpg"
"1765207440-2629","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Adidas sneakers","19,950 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3516979_uploaded_image1_1641760446.jpg"
"1765207440-2630","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3516923_uploaded_image1_1641757039.jpg"
"1765207440-2631","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479868_uploaded_image1_1639235658.jpg"
"1765207440-2632","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","25,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479864_uploaded_image1_1639235550.jpg"
"1765207440-2633","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","dress shoes","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479850_uploaded_image1_1639234948.jpg"
"1765207440-2634","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479855_uploaded_image1_1639235140.jpg"
"1765207440-2635","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479852_uploaded_image1_1639235038.jpg"
"1765207440-2636","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","dress shoe","30,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3479844_uploaded_image1_1639234778.jpg"
"1765207440-2637","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Cortez leather shoes","25,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3516095_uploaded_image1_1641686489.jpg"
"1765207440-2638","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3515870_uploaded_image1_1641673366.jpg"
"1765207440-2639","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sneakers","20,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3515603_uploaded_image1_1641661250.jpg"
"1765207440-2640","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sneakers","20,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3515601_uploaded_image1_1641661208.jpg"
"1765207440-2641","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sneakers","20,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3515600_uploaded_image1_1641661165.jpg"
"1765207440-2642","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Dior sneakers","14,500 CFA","Patte d'Oie, Dakar, Senegal","https://images.coinafrique.com/thumb_3514762_uploaded_image1_1641606603.jpg"
"1765207440-2643","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's loafers","7,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_3514629_uploaded_image1_1641596784.jpg"
"1765207440-2644","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's loafers","7,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_3514628_uploaded_image1_1641596703.jpg"
"1765207440-2645","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's loafers","7,000 CFA","Ouakam, Dakar, Senegal","https://images.coinafrique.com/thumb_3514627_uploaded_image1_1641596624.jpg"
"1765207440-2646","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Timberland suede shoes","17,000 CFA","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3514537_uploaded_image1_1641592271.jpg"
"1765207440-2647","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Moccasins","15,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3514206_uploaded_image1_1641575308.jpg"
"1765207440-2648","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike sneakers","Price on request","Pikine, Senegal","https://images.coinafrique.com/thumb_3513362_uploaded_image1_1641546776.jpg"
"1765207440-2649","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Sneakers","15,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3513038_uploaded_image1_1641512888.jpg"
"1765207440-2650","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Louis Vuitton sandals","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3512974_uploaded_image1_1641510060.jpg"
"1765207440-2651","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Balenciaga sneakers","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3512637_uploaded_image1_1641495871.jpg"
"1765207440-2652","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Hospital shoes","Price on request","Fass, Dakar, Senegal","https://images.coinafrique.com/thumb_3512386_uploaded_image1_1641487030.jpg"
"1765207440-2653","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Leather shoes","30,000 CFA","Guediawaye, Dakar, Senegal","https://images.coinafrique.com/thumb_3512029_uploaded_image1_1641478167.jpg"
"1765207440-2654","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Jordan sneakers","20,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3511692_uploaded_image1_1641468215.jpg"
"1765207440-2655","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Jordan","28,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3511126_uploaded_image1_1641428629.jpg"
"1765207440-2656","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Shoes","25,000 CFA","West Fairgrounds, Dakar, Senegal","https://images.coinafrique.com/thumb_3511118_uploaded_image1_1641428391.jpg"
"1765207440-2657","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Jordan 1 Sneakers","12,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3511029_uploaded_image1_1641423518.jpg"
"1765207440-2658","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Jordan sneakers","25,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3510607_uploaded_image1_1641403478.jpg"
"1765207440-2659","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Air Force sneakers","18,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3509839_uploaded_image1_1641380780.jpg"
"1765207440-2660","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Alexander men's sneakers","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3509815_uploaded_image1_1641379838.jpg"
"1765207440-2661","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","20,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3509194_uploaded_image1_1641335556.jpg"
"1765207440-2662","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3508656_uploaded_image1_1641314459.jpg"
"1765207440-2663","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","Price on request","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3508652_uploaded_image1_1641314375.jpg"
"1765207440-2664","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's shoes","12,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3507968_uploaded_image1_1641294286.jpg"
"1765207440-2665","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Men's sandals","10,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_3507965_uploaded_image1_1641294243.jpg"
"1765207440-2666","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Force One sneakers","18,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3507910_uploaded_image1_1641292427.jpg"
"1765207440-2667","https://sn.coinafrique.com/categorie/chaussures-homme?page=67","Nike Air Jordan sneakers","13,000 CFA","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3507151_uploaded_image1_1641239562.jpg"
