web_scraper_order,web_scraper_start_url,type_shoes,price,address,image_link
"1765229339-394","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3000024_uploaded_image1_1615644889.jpg"
"1765229339-395","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Mocassin enfants","8 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2998854_uploaded_image1_1615573131.jpg"
"1765229339-396","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussure enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972750_uploaded_image1_1614348026.jpg"
"1765229339-397","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972549_uploaded_image1_1614340377.jpg"
"1765229339-398","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Claquettes enfant","6 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg"
"1765229339-399","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures enfants","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2956562_uploaded_image1_1613573380.jpg"
"1765229339-400","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Bottes montantes enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2942252_uploaded_image1_1612898624.jpg"
"1765229339-401","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2942163_uploaded_image1_1612894677.jpg"
"1765229339-402","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures  enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2942161_uploaded_image1_1612894618.jpg"
"1765229339-403","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures nourrissons","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2942148_uploaded_image1_1612894020.jpg"
"1765229339-404","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures Jordan 11","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2934921_uploaded_image1_1612567043.jpg"
"1765229339-405","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets Nike","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2924613_uploaded_image1_1612202808.jpg"
"1765229339-406","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Chaussures pour enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_2924609_uploaded_image1_1612202719.jpg"
"1765229339-407","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baskets fille","1 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2905159_uploaded_image1_1611266722.jpg"
"1765229339-408","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_3217486_uploaded_image1_1625761437.jpg"
"1765229339-409","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Hann Bel-Air, Dakar, Senegal","https://images.coinafrique.com/thumb_3217457_uploaded_image1_1625760969.jpg"
"1765229339-410","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3214895_uploaded_image1_1625663507.jpg"
"1765229339-411","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3214892_uploaded_image2_1625663433.jpeg"
"1765229339-412","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's high heels","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3202429_uploaded_image3_1625166497.jpeg"
"1765229339-413","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3196322_uploaded_image1_1624907984.jpg"
"1765229339-414","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Kids' Air Jordan Sneakers","15,000 CFA","Point E, Dakar, Senegal","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1765229339-415","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3163306_uploaded_image1_1623261796.jpg"
"1765229339-416","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3156703_uploaded_image1_1623001294.jpg"
"1765229339-417","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3141004_uploaded_image2_1622376414.jpeg"
"1765229339-418","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3141001_uploaded_image1_1622376331.jpg"
"1765229339-419","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","6,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3140539_uploaded_image1_1622331287.jpg"
"1765229339-420","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3138744_uploaded_image1_1622222944.jpg"
"1765229339-421","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3138741_uploaded_image1_1622222899.jpg"
"1765229339-422","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","6,000 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3136795_uploaded_image1_1622129786.jpg"
"1765229339-423","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's orthopedic shoes","12,000 CFA","Rufisque, Senegal","https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg"
"1765229339-424","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","8,500 CFA","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3124327_uploaded_image1_1621494874.jpg"
"1765229339-425","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby crop shoes","5,000 CFA","Mermoz-Sacré Coeur, Dakar, Senegal","https://images.coinafrique.com/thumb_3106484_uploaded_image1_1620567535.jpg"
"1765229339-426","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","2,500 CFA","Dieuppeul-Derklé, Dakar, Senegal","https://images.coinafrique.com/thumb_3105886_uploaded_image1_1620525968.jpg"
"1765229339-427","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","6,000 CFA","Almadies, Dakar, Senegal","https://images.coinafrique.com/thumb_3102441_uploaded_image1_1620372742.jpg"
"1765229339-428","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","6,000 CFA","Almadies, Dakar, Senegal","https://images.coinafrique.com/thumb_3102432_uploaded_image1_1620372465.jpg"
"1765229339-429","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","3,500 CFA","Parcelle Assainies, Dakar, Senegal","https://images.coinafrique.com/thumb_3102429_uploaded_image1_1620372293.jpg"
"1765229339-430","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","6,000 CFA","Almadies, Dakar, Senegal","https://images.coinafrique.com/thumb_3102419_uploaded_image1_1620371811.jpg"
"1765229339-431","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","6,000 CFA","Rufisque, Senegal","https://images.coinafrique.com/thumb_3102417_uploaded_image1_1620371690.jpg"
"1765229339-432","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_3102122_uploaded_image1_1620341974.jpg"
"1765229339-433","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","50,000 CFA","Fann-Point E-Amitié, Dakar, Senegal","https://images.coinafrique.com/thumb_3100228_uploaded_image1_1620285689.jpg"
"1765229339-434","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","Price on request","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3099833_uploaded_image1_1620253098.jpg"
"1765229339-435","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's high heels","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3095584_uploaded_image1_1620089749.jpg"
"1765229339-436","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg"
"1765229339-437","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg"
"1765229339-438","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Little girl's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg"
"1765229339-439","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg"
"1765229339-440","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg"
"1765229339-441","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1765229339-442","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","5,500 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg"
"1765229339-443","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3083915_uploaded_image1_1619572325.jpg"
"1765229339-444","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3077278_uploaded_image1_1619226701.jpg"
"1765229339-445","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3075527_uploaded_image1_1619145411.jpg"
"1765229339-446","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","5,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3071648_uploaded_image1_1619000211.jpg"
"1765229339-447","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1765229339-448","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1765229339-449","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3052212_uploaded_image1_1618089468.jpg"
"1765229339-450","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Adidas Stan Smith baby sneakers","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3048378_uploaded_image1_1617915277.jpg"
"1765229339-451","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Ziguinchor, Senegal","https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg"
"1765229339-452","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3047901_uploaded_image1_1617900953.jpg"
"1765229339-453","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3047895_uploaded_image1_1617900785.jpg"
"1765229339-454","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's Shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3040951_uploaded_image1_1617626335.jpg"
"1765229339-455","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3040948_uploaded_image1_1617626252.jpg"
"1765229339-456","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039898_uploaded_image1_1617564756.jpg"
"1765229339-457","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's moccasins","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039894_uploaded_image1_1617564682.jpg"
"1765229339-458","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039890_uploaded_image1_1617564616.jpg"
"1765229339-459","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Adidas Yeezy sneakers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039797_uploaded_image1_1617561525.jpg"
"1765229339-460","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1765229339-461","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike Air Force children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg"
"1765229339-462","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg"
"1765229339-463","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's set","12,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3032235_uploaded_image1_1617269518.jpg"
"1765229339-464","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","4,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3024586_uploaded_image1_1616871119.jpg"
"1765229339-465","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3024046_uploaded_image1_1616850690.jpg"
"1765229339-466","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3021292_uploaded_image1_1616699181.jpg"
"1765229339-467","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3021291_uploaded_image1_1616699088.jpg"
"1765229339-468","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","8,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3019231_uploaded_image1_1616610393.jpg"
"1765229339-469","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3017496_uploaded_image1_1616529866.jpg"
"1765229339-470","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3017343_uploaded_image1_1616522893.jpg"
"1765229339-471","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3017342_uploaded_image1_1616522840.jpg"
"1765229339-472","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3015628_uploaded_image1_1616441305.jpg"
"1765229339-473","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes thrift store","5,000 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3012388_uploaded_image1_1616265482.jpg"
"1765229339-474","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3010551_uploaded_image1_1616171723.jpg"
"1765229339-475","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Medina, Dakar, Senegal","https://images.coinafrique.com/thumb_3007072_uploaded_image1_1615998986.jpg"
"1765229339-476","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3006541_uploaded_image1_1615983073.jpg"
"1765229339-477","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","8,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3004980_uploaded_image1_1615909281.jpg"
"1765229339-478","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3000024_uploaded_image1_1615644889.jpg"
"1765229339-479","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's moccasins","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2998854_uploaded_image1_1615573131.jpg"
"1765229339-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2972750_uploaded_image1_1614348026.jpg"
"1765229339-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2972549_uploaded_image1_1614340377.jpg"
"1765229339-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's flip-flops","6,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg"
"1765229339-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","3,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2956562_uploaded_image1_1613573380.jpg"
"1765229339-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's knee-high boots","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2942252_uploaded_image1_1612898624.jpg"
"1765229339-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2942163_uploaded_image1_1612894677.jpg"
"1765229339-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2942161_uploaded_image1_1612894618.jpg"
"1765229339-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_2942148_uploaded_image1_1612894020.jpg"
"1765229339-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan 11 Shoes","20,000 CFA","Dakar Plateau, Dakar, Senegal","https://images.coinafrique.com/thumb_2934921_uploaded_image1_1612567043.jpg"
"1765229339-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2924613_uploaded_image1_1612202808.jpg"
"1765229339-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_2924609_uploaded_image1_1612202719.jpg"
"1765229339-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","girls' sneakers","1,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_2905159_uploaded_image1_1611266722.jpg"
"1765229339-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's high heels","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3095584_uploaded_image1_1620089749.jpg"
"1765229339-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","15,000 CFA","Biscuit factory, Dakar, Senegal","https://images.coinafrique.com/thumb_3093302_uploaded_image1_1620011941.jpg"
"1765229339-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3088810_uploaded_image1_1619817941.jpg"
"1765229339-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Little girl's shoes","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3088807_uploaded_image1_1619817848.jpg"
"1765229339-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085707_uploaded_image1_1619658806.jpg"
"1765229339-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085706_uploaded_image1_1619658731.jpg"
"1765229339-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3085703_uploaded_image1_1619658542.jpg"
"1765229339-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","5,500 CFA","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3084737_uploaded_image1_1619615814.jpg"
"1765229339-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Grand Yoff, Dakar, Senegal","https://images.coinafrique.com/thumb_3083915_uploaded_image1_1619572325.jpg"
"1765229339-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3077278_uploaded_image1_1619226701.jpg"
"1765229339-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","15,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3075527_uploaded_image1_1619145411.jpg"
"1765229339-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","5,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3071648_uploaded_image1_1619000211.jpg"
"1765229339-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3071128_uploaded_image1_1618963694.jpg"
"1765229339-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Greater Dakar, Dakar, Senegal","https://images.coinafrique.com/thumb_3060194_uploaded_image1_1618441376.jpg"
"1765229339-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3052212_uploaded_image1_1618089468.jpg"
"1765229339-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Adidas Stan Smith baby sneakers","8,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3048378_uploaded_image1_1617915277.jpg"
"1765229339-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Ziguinchor, Senegal","https://images.coinafrique.com/thumb_3047906_uploaded_image1_1617901111.jpg"
"1765229339-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3047901_uploaded_image1_1617900953.jpg"
"1765229339-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3047895_uploaded_image1_1617900785.jpg"
"1765229339-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's Shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3040951_uploaded_image1_1617626335.jpg"
"1765229339-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3040948_uploaded_image1_1617626252.jpg"
"1765229339-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Girls' shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039898_uploaded_image1_1617564756.jpg"
"1765229339-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's moccasins","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039894_uploaded_image1_1617564682.jpg"
"1765229339-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039890_uploaded_image1_1617564616.jpg"
"1765229339-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Adidas Yeezy sneakers","10,000 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3039797_uploaded_image1_1617561525.jpg"
"1765229339-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Jordan children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036158_uploaded_image1_1617387289.jpg"
"1765229339-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike Air Force children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036156_uploaded_image1_1617387240.jpg"
"1765229339-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Nike children's sneakers","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3036155_uploaded_image1_1617387184.jpg"
"1765229339-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's set","12,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3032235_uploaded_image1_1617269518.jpg"
"1765229339-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","4,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3024586_uploaded_image1_1616871119.jpg"
"1765229339-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Baby shoes","5,000 CFA","HLM, Dakar, Senegal","https://images.coinafrique.com/thumb_3024046_uploaded_image1_1616850690.jpg"
"1765229339-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3021292_uploaded_image1_1616699181.jpg"
"1765229339-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","Price on request","Colobane, Dakar, Senegal","https://images.coinafrique.com/thumb_3021291_uploaded_image1_1616699088.jpg"
"1765229339-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's shoes","8,500 CFA","Dakar, Senegal","https://images.coinafrique.com/thumb_3019231_uploaded_image1_1616610393.jpg"
"1765229339-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","Children's sneakers","Price on request","Dakar, Senegal","https://images.coinafrique.com/thumb_3017496_uploaded_image1_1616529866.jpg"
